link,date_time,original_text,length,geo_hint,engagement_signal,product_hint,stage,primary_breakdown_point,channel,root_cause,emotion,emotion_severity,summary_insight,actionability_score_5,fixability_score_5,evidence_strength
https://www.youtube.com/watch?v=zD_uVGQmdHM&lc=UgwWevjuNghbc1rOdot4AaABAg,2026-03-01 05:30:00,"ICICI Lombard is the worst Insurance company, they tie up with many showroom and force their policy via these guys. When I bought my BIKE in 2021 they tried to do the same with me, I sent email to CCI and after that I was able to buy UIIC insurance and have been very happy. Never go for private insurers always got for PSU Insurers they are very good",351,unknown,0,unknown,Onboarding & Policy Understanding,Servicing & Policy Admin,Agent / Advisor,Sales Pressure or Coercion,Anger,Medium,Event: Purchased a bike in 2021. Process: ICICI Lombard tried to force their policy via the showroom. Outcome: Customer complained to CCI and was able to buy UIIC insurance and has been happy since.,3,2,Medium
https://www.youtube.com/watch?v=zD_uVGQmdHM&lc=Ugx4JiqIEnIzfmhIvV54AaABAg,2026-03-01 05:30:00,"ICICI Lombard se insurance mat lena mere saath bhi aisa hua haii... Mera sp125 RTI liya tha per ek accident ke bad unhone qutation nahi diya hai , service centre waalo ne qutation diya unhone kaha ham dekh lenge bad me aplok kam karo... Mera bill aya tha 32k per jab main delivery lene jata hun mere se 7k liya hain...main toh pura pagal ho gaya sunke... Main jo jo kar sakta tha karli per kuch nahi hua... 


# ICICI Lombard se insurance mat lena.",448,unknown,0,unknown,Claims Experience,Claims Experience,Claims / TPA,Process / Documentation Friction,Anger,High,"Customer purchased an SP125 RTI, had an accident, and ICICI Lombard did not provide a quotation. The service center provided a quotation and asked the customer to pay 7k out of a 32k bill for delivery, which the customer found unacceptable. Despite efforts, the issue was not resolved.",3,2,Medium
https://www.youtube.com/watch?v=zD_uVGQmdHM&lc=Ugz5c9ZoiLYJfu28CSV4AaABAg,2026-03-01 05:30:00,"Bhai this icici lombard is the major culprit our scorpio n windshield got cracked few months ago and in Jan got hit on fender and door side, and they denied the windshield repair coverage stating as ""old damage"" and gave wrong evaluation of replacing the door and fender. Absolutely trashy service",297,unknown,2,unknown,Claims Experience,Claims Experience,Claims / TPA,Misrepresentation / Incomplete Explanation,Anger,High,ICICI Lombard denied windshield repair coverage stating it was 'old damage' and provided an incorrect evaluation for replacing the fender and door after the customer's Scorpio had its windshield cracked and was hit on the fender and door. The customer describes the service as 'trashy'.,3,2,Medium
https://www.youtube.com/watch?v=zD_uVGQmdHM&lc=UgwUBNI8bh67UPnBaTx4AaABAg,2026-03-01 05:30:00,"Mujhe insurance nahi mila sunke hi pata lag gaya ki ICICI Lombard company ka isme 100% haath hai. Mere papa ka accident hua hum 15 saal se ICICI Lombard ke customer hai hume claim denial kar diya aur unke apne garage ne car lautane se bhi mana kar diya.
Sirf bonet par dent that btw.
 Humari police me pohonch hai toh ek call lagane par car wapis mili. Ye pura syndicate hai rsa se lekr company approved garage se insurance agent se lekr company tak😂
Humne toh ye bhi bola ki car fix karne ka invoice kitna hoga toh garage aur agent ne bina ghus ke kaam karne se hi inkaar kar diya😂",582,unknown,0,unknown,Claims Experience,Claims Experience,Agent / Advisor,Misrepresentation / Incomplete Explanation,Betrayal,High,"Customer's father, a 15-year ICICI Lombard customer, had an accident. ICICI Lombard denied the claim and their own garage refused to return the car, despite only a dent on the bonnet. After involving police, the car was returned. The customer alleges a syndicate involving RSA, company-approved garages, and insurance agents, noting that the garage and agent refused to work without a bribe.",4,1,Medium
https://www.youtube.com/watch?v=ai7IZ_Z0qU8&lc=UgwuFavLI8GnK3qTi4t4AaABAg,2021-06-01 05:30:00,"RECENTLY icici Lombard HAS STARTED HEALTH CARE POLICY WHERE---- ON First diagnosis report of disease , you can collect full amount from there branch showing the copy of the report. how you evaluate this??? please please",219,unknown,0,health,Onboarding & Policy Understanding,Unknown,Branch / Customer Service,Misrepresentation / Incomplete Explanation,Confusion,Medium,Event: ICICI Lombard started a new health care policy. Process: Customer can collect full amount on first diagnosis report by showing the report at the branch. Outcome: Customer is asking for an evaluation of this new policy feature.,2,3,Low
https://www.youtube.com/watch?v=yUzTBykFSr8&lc=UgxxRYv2hnBbDHsR91N4AaABAg,2025-06-01 05:30:00,"I bought a health insurance policy — Care Health Ultimate — from PolicyBazaar. However, after wasting 15 days, Care Health accepted my application but rejected my mom's, offering instead a different plan called Care Freedom, which comes with a 20% co-pay.

I spoke to a PolicyBazaar executive about canceling this plan. They told me they had checked with all companies and felt Care Freedom was the best option, insisting no other insurer would accept my mom’s pre-existing condition.

Later, I contacted ICICI Lombard regarding their Elevate plan. They confirmed they would cover my mom’s pre-existing disease, so I purchased their policy.

But now I’m worried — what if ICICI also ends up wasting another 15 days like before?
I'm feeling stuck. Can anyone guide me on what I should do next?",792,unknown,0,health,Servicing & Policy Admin,Unknown,Agent / Advisor,Misrepresentation / Incomplete Explanation,Confusion,High,"Event: Customer purchased Care Health Ultimate policy, but mom's application was rejected and offered Care Freedom with co-pay. Process: Customer spoke to PolicyBazaar executive who suggested Care Freedom, then contacted ICICI Lombard who confirmed coverage for mom's pre-existing disease and purchased their Elevate plan. Outcome: Customer is worried ICICI Lombard will also waste time like Care Health.",3,2,Medium
https://www.youtube.com/watch?v=RehTn06oRP4&lc=UgyZ0X0b6sqQY89NxOF4AaABAg,2024-06-01 05:30:00,"I have Kia Seltos HTX petrol car, which is 3 years old now, and I claimed 2 times insurance for front bumper damage, so NCB bonus there, Now the policy going to expire, icici lomabord insurance and IDV is 856000, the renewal amount was 38 thousand, Is this price okay?",268,unknown,1,motor,Servicing & Policy Admin,Unknown,Unknown,Process / Documentation Friction,Confusion,Medium,Event: Customer's car policy with ICICI Lombard is expiring after two claims for bumper damage. Process: Customer is asking if the renewal amount of 38 thousand for an IDV of 856000 is okay. Outcome: Customer is seeking validation on the renewal price.,2,3,Medium
https://www.youtube.com/watch?v=G23LfcTwBc4&lc=Ugw7RecUmeKLvvWsQoh4AaABAg,2024-06-01 05:30:00,Bhai Mera accident hua tha may 1 ko mane ola walon se hi crain service ki help li thi us time ye 500 se 600 rs kah rahe the krain service ka ab 2400 ke kareeb bata rahe Hain aur mera insurence zero dep ka tha ICICI Lombard se ye fir bhi 7 to 8% charge kar rahe hain fir mujhe care + Liya  jisase home delivery free ho jaye please help bhai,339,unknown,1,motor,Claims Experience,Unknown,Claims / TPA,Process / Documentation Friction,Anger,High,"Event: Customer had an accident and used crane service. Process: Customer was initially quoted 500-600 rs for crane service, but later charged 2400 rs despite having zero dep insurance with ICICI Lombard, who charged 7-8%. Customer then took Care+ for free home delivery. Outcome: Customer is complaining about unexpected charges and seeking help.",3,2,Medium
https://www.youtube.com/watch?v=1nPQ_KamtWU&lc=Ugw_w2CTIK0_B_PzyUt4AaABAg,2025-11-01 05:30:00,I have connecting flight of indigo from delhi- mumbai- nairobi but due to delhi - mumbai flight delay unable to board mumbai - nairobi flight and had to book immediate emirates flight that cost me 1.80 lakh for 3 family members and i have icici lombard tripsecure+ policy please tell me can i get claim gor this,311,unknown,1,unknown,Claims Experience,Claims Experience,Claims / TPA,Process / Documentation Friction,Confusion,High,"Customer had a connecting flight delay with Indigo, causing them to miss their Mumbai-Nairobi flight. They had to book an Emirates flight costing 1.80 lakh for 3 family members and are asking if they can claim this under their ICICI Lombard TripSecure+ policy.",3,2,Medium
https://www.youtube.com/watch?v=ztFOKLsu8C8&lc=UgxCV1nFDOiJt5t_c-d4AaABAg,2026-04-01 05:30:00,Maine aur mere husband ne 10 saal icici lombard m premium diya without any claim humne ise countinue rakha.par kisi vajah se hum countinue nahi kar paye...hamare 10 saal k paise aise hi khatam ho gaye....dukh hota h itna harden money kamata h ek middle class aur ye log kha jate h ..Aaj kal meri policy renew nahi ho pai aur na Paisa Mila ye rule bahut galat h...bahut galat,374,unknown,0,unknown,Early Regret / Exit Intent,Servicing & Policy Admin,Unknown,Product Design or Complexity,Resignation,High,"Customer and husband paid premiums to ICICI Lombard for 10 years without claims but could not continue. Their 10 years of money are gone, and their policy could not be renewed, nor did they receive any money back. They find this rule very wrong.",2,1,Medium
https://www.youtube.com/watch?v=ztFOKLsu8C8&lc=Ugw94l2DKEXWNRS-C2Z4AaABAg,2026-04-01 05:30:00,"15 सालों से mediclaim प्रीमियम दे रहा हूं, अभी 2/3 महीने पहले ICICI lombard ने मेरी wife का bhatia hosp. से cashless reject कर दिया... wo भी hospital को कहा, मुजे नहीं... वापस कहते है इसका मतलब ये नहीं कि आप reabesment नहीं कर सकते, तो ICICI lombard caseless list में भाटिया hospital का नाम क्यूँ रखा है??? 
ये मजबूरी है जो लेना होता है, पर 4 family policy इस बार renew iCICI से नहीं होंगी sure",394,unknown,0,health,Claims Experience,Claims Experience,Claims / TPA,Process / Documentation Friction,Anger,High,"Customer has been paying mediclaim premiums for 15 years. ICICI Lombard rejected their wife's cashless claim at Bhatia Hospital, stating the rejection was from the hospital, not them. They question why Bhatia Hospital is on the cashless list if cashless is rejected. They state their 4 family policies will not renew with ICICI.",3,2,Medium
https://www.youtube.com/watch?v=QLj-oCs1QSw&lc=Ugwh4gMoIVSFoW8rcx94AaABAg,2024-06-01 05:30:00,Sir jee mani brand new motorcycle Honda shine chena jhapte chore hue hai but icici Lombard ne. Sara total verification ki but one time call aaya ki aapka claim reject kar deya hai 14.923.ko liya tha motorcycle Honda shine aur 20.9.23.ko do ladki jhena jhapti main mujhe behosh kar ki le gaye main police station main bhe bahaut chakkar lagaye but aur bhe bahut jagah dhake khaye hai kuch nahe ho raha aur 32000 ka saman bhe tha,427,unknown,1,motor,Claims Experience,Claim Rejection,Claims / TPA,Process / Documentation Friction,Betrayal,High,Event: Motorcycle stolen. Process: Filed a claim with ICICI Lombard after verification. Outcome: Claim rejected for 14.923 INR.,3,2,Medium
https://www.youtube.com/watch?v=dHNbaJlz_bo&lc=UgwvenO5dnv5XtOOSu94AaABAg,2024-06-01 05:30:00,Bhai Maine new breza Maruti ki purchase ki march 2024 main ur  uska insurance bhi dealer se hi liya  icici Lombard ka.galti se policy main unhonne rto main Rampur u.p. Daal diya jabki car ki trc. Bareilly main hui aur uska bharat registration Beawar Raj. Main karwaya hai ab update karne ko kaha to 9200/-rs extra mangte hain. Customer care par pata chala ki update unhi ke portal se hoga.iska woh galat majboor kar rahe hain.aap please Salah De kya karna chahiye. Jabki sari sthiti unhe pehle hi bata di thi.,509,"Rampur, UP, India",1,motor,Servicing & Policy Admin,Policy Update Issue,Digital / App / Website,Process / Documentation Friction,Anger,Medium,"Event: Purchased a new motorcycle with ICICI Lombard insurance. Process: Dealer incorrectly entered RTO details (Rampur, UP) instead of the correct registration location (Bareilly/Beawar Raj.). User requested an update. Outcome: ICICI Lombard is demanding an extra 9200 INR for the update, stating it must be done through their portal, which the user feels is being forced upon them.",3,2,Medium
https://www.youtube.com/watch?v=dHNbaJlz_bo&lc=UgyY0G4cm_xn0qGLjRx4AaABAg,2024-06-01 05:30:00,"Car Policy icici lombard but Car Model Name Mistake 
Policy Date 29/01/2024
policy canceled Apple 30/01/2024 Policy Premium 7263 But Refand Amount 5810 Canceled Charges 1453 Mistake bay icici lombard Insurance Company",217,unknown,1,unknown,Servicing & Policy Admin,Policy Cancellation,Unknown,Process / Documentation Friction,Resignation,Medium,"Event: Car policy purchased with ICICI Lombard on 29/01/2024. Process: Policy canceled on 30/01/2024 due to a mistake by ICICI Lombard. Outcome: Premium of 7263 was charged, refund amount was 5810, and cancellation charges were 1453.",2,2,Medium
https://www.youtube.com/watch?v=dHNbaJlz_bo&lc=UgwF97KebIVcN5gJgiF4AaABAg,2023-06-01 05:30:00,"Jai hind sir
Sir मेरी न्यू कार की पॉलिसी 23,01,23 को समाप्त हो रही थी मैने सेम कंपनी को छोड़ कर icici Lombard से पॉलिसी ली और उन्हें मुझे स्मार्ट पॉलिसी दी जिसका प्रीमियम 11382 था और मैने on line पे कर दिया , पॉलिसी pdf आ भी गई but उनका स्मार्ट पैक में एक टेलीमैटिक डिवाइस कार में लगाना पड़ता है वह मुझे 14 दिन के बाद मिला और जब वह इंस्टाल किया और उनकी सपोर्ट टीम से बात की के आपका डिवाइस काम नहीं कर रहा है और Tata punch मे जहा आपने बोला वहा लगाया तो fuse box के पास लगाने से कवर ठीक से क्लोज नही होता है ।

ये मेरी शिकायत थी तब उन्हों ने बताया कि आपको हम एक एक नया डिवाइस और extn केबल देंगे और आज मुतलब 13 feb 23 को टिकट raise कर रहे है

जब उनका कोई मेल नहीं कोई टिकट no नहीं तो मैने उनको कॉल किया तो वो बोला की आपके पास डिवाइस है उसको हमारे नजदीक के ऑफिस में जमा करवाए तभी आपको हम नई डिवाइस देंगे , हम यही बात lombard को शिकायत के रूप में बोला और हम ने उसको बोला की मुझे आपकी पॉलिसी नही चाहिए और हमे कैंसल करवाना है तो उन्होंने बोला की पहले आप दूसरी पॉलिसी no हमे मेल करो और उसके बाद ही आपकी पॉलिसी कैंसल और रिफंड करवा सकते है

तो सर में आपसे ये हेल्प चाहता हु की क्या मुझे रिफंड पूरा मिलेगा ? और क्या हमे पहले दूसरी पॉलिसी लेकर देनी चाहिए और क्या में सही कर रहा हु कैंसल कर के pl बताएं",1189,unknown,0,unknown,Servicing & Policy Admin,Policy Cancellation,Digital / App / Website,Misrepresentation / Incomplete Explanation,Confusion,High,"Event: Purchased a 'smart policy' from ICICI Lombard on 23/01/23 with a premium of 11382. Process: Received policy PDF, but the telematics device was delayed by 14 days. The device was not working, and installation caused issues. ICICI Lombard offered a new device and extension cable, but later demanded the old device be submitted first. Outcome: Customer wants to cancel the policy and get a full refund, but ICICI Lombard stated cancellation and refund are only possible after submitting another policy number.",2,2,Medium
https://www.youtube.com/watch?v=pqdqNNpHjZk&lc=Ugw-T8ULeCGyWkgS5KZ4AaABAg,2024-06-01 05:30:00,Nooo bro ICICI Lombard insurance only claims our scooter damage insurance for 1 years only  after then we have to pay high amount of money to them 🙏😔😔😔😔😢😢 and their parts are also very costly we can not pay that much for a small part I will not refer to take ola in high traffic areas due to accident possibility.,313,unknown,1,unknown,Servicing & Policy Admin,Policy Renewal,Unknown,Product Design or Complexity,Resignation,Medium,"Event: Scooter damage insurance with ICICI Lombard for 1 year. Process: After 1 year, the cost for renewal or parts is very high. Outcome: Customer feels the parts are too costly and will not refer ICICI Lombard due to accident possibility and high costs.",2,1,Medium
https://www.youtube.com/watch?v=Cbr9NvbwLkA&lc=UgxXxvc8sALnKrdosCt4AaABAg.9p2xMPxLywe9p3-1o6C7PN,2023-06-01 05:30:00," @insuranceimpact  icici lombard ka insurance hai 
Avi paisa liya nahi hai,
Claim ka sara documentation hone ke baad honda wale bande ne kha agar total 5000 cost laga to apko 10% yani 500 dena hoga.
Maina zero depreciation ke bare me bola usko lekin usne bola 10% sbko dena hi prta hai.",286,unknown,1,unknown,Claims Experience,Claim Settlement,Agent / Advisor,Misrepresentation / Incomplete Explanation,Confusion,Medium,"Event: ICICI Lombard insurance for a scooter. Process: Customer has not paid the premium yet. After documentation for a claim, the Honda representative stated that if the total cost is 5000, the customer has to pay 10% (500). Outcome: Customer mentioned zero depreciation, but was told 10% is always payable.",2,2,Medium
https://www.youtube.com/watch?v=xFrzxRwIKHg&lc=UgysMu7gMRMHC4xp1yl4AaABAg,2025-09-01 05:30:00,"My son is having a congenital heart problem.  Has surgery at the age of 6 years.  Now he is 17 years old.  We are periodically visiting cardiologist. I checked with ICICI Lombard and they refused to issue a policy.  Which health insurance policy provides coverage to him.  Please please  suggest, this will help us.",315,unknown,0,health,Pre-Sale Misrepresentation,Policy Issuance,Unknown,Product Design or Complexity,Resignation,High,"Event: Son has a congenital heart problem and had surgery at 6 years old; now 17 and visits a cardiologist periodically. Process: Checked with ICICI Lombard for a policy. Outcome: ICICI Lombard refused to issue a policy, and the customer is seeking a policy that provides coverage.",1,1,Medium
https://www.youtube.com/watch?v=xFrzxRwIKHg&lc=Ugw2Bb2q1zjfsLtBzIx4AaABAg,2025-06-01 05:30:00,"My Personal review , i took the insurence for my parents

1. Niva Bupa Aspire - Pedha Bokka , velu robotic sergeries ki 1 lakh limit pettaru 
2.ICICI Lombard  Elevate -> on time lo reply undadhu and in time lo treatment andhadhu
3. Manipal Cigna Sarvah - most and high expensive plan (not for middle class)
4. Aditya Birla Active 1 - less network hospitals list
5. HDFC Ergo - > 5lakhs premium chalu affordable ayipothadhi (but network hospital list decrease avthunayi deniko mari)",485,unknown,2,health,Servicing & Policy Admin,Policy Administration,Unknown,Process / Documentation Friction,Resignation,Medium,Event: Purchased insurance for parents. Process: ICICI Lombard Elevate policy had slow replies and delayed treatment. Outcome: Customer expresses dissatisfaction with the response and treatment timeliness.,2,2,Medium
https://www.youtube.com/watch?v=dRkuLkmpYuE&lc=Ugyh7qTWm-KFnqPIeh14AaABAg,2022-06-01 05:30:00,Dear mere experience Icici Lombard sey bahot axha raha hai last year sept me jab mere husband ko delta ho gya tha Aur wo max Saket me admit ho gye t bill lagbhag “lakho me aaya tha jo 2 hours me max Saket New Delhi me mel gya tha I have very good experiences with Icici Lombard,277,"New Delhi, India",0,health,Claims Experience,Claims,Claims / TPA,Unknown,Resignation,Medium,"Husband was admitted to Max Saket, the bill was in lakhs, and the claim was settled within 2 hours at Max Saket New Delhi with ICICI Lombard.",1,1,Medium
https://www.youtube.com/watch?v=dRkuLkmpYuE&lc=UgzdwRwcWQC5Pp_y-kV4AaABAg,2022-06-01 05:30:00,"Hello Varun Bhai ,

You can check insurance policy of ICICI Lombard . They are doing well . My sister got clam very soon when They missed their checkin luggage (Airlines mistake). They got clam amount very soon and also got their luggage at home .",247,unknown,2,unknown,Claims Experience,Claims,Unknown,Unknown,Resignation,Low,Sister got claim very soon when they missed their check-in luggage (Airlines mistake). They got claim amount very soon and also got their luggage at home with ICICI Lombard.,1,1,Low
https://www.youtube.com/watch?v=dRkuLkmpYuE&lc=UgwiH9WNVG5u_hXZZOh4AaABAg,2022-06-01 05:30:00,"Even I had issues with ICICI Lombard, very pathetic experience, finally they didn't provide me any compensation for cancelled/rescheduled flight. I am extremely disappointed. I had a long discussion but they have there illogical base to not compensate.",252,unknown,10,travel,Claims Experience,Claims,Agent / Advisor,Misrepresentation / Incomplete Explanation,Anger,High,"The user had issues with ICICI Lombard, and they did not provide any compensation for a cancelled/rescheduled flight, despite a long discussion, due to their illogical reasoning.",2,2,Medium
https://www.youtube.com/watch?v=9JiB9hjH_ws&lc=UgxwBNFp8miWSqJe6p94AaABAg,2026-01-01 05:30:00,Sir cashless international cover is available in Singapore in ICICI Lombard elevate aur Max please try to make a detailed video of that if it's available how to process because nobody has made the video for that,211,Singapore,0,travel,Onboarding & Policy Understanding,Policy Admin,Digital / App / Website,Product Design or Complexity,Confusion,Medium,"The user is asking for a detailed video on how to process cashless international cover in Singapore with ICICI Lombard Elevate, as no such video is available.",3,3,Low
https://www.youtube.com/watch?v=9JiB9hjH_ws&lc=UgzjFn7jrGMxEDuz0KB4AaABAg,2025-12-01 05:30:00,"ICICI Lombard has finally accepted that they were wrong to insert a clause that may impact the unsuspecting insured. Their intentions were not aimed at customers' benefit. But while revoking the detrimental clause they have taken the refuge under the false justification of customer benefit. Wonder if they think customers are so gullible. In simple words it was unfair to even think of inserting such a clause which they have been compelled to clarify to have been in the better interest of the customers. And the term ""unscrupulous"" used by the communicator to reply to a genuine grievance is to demean the customers and also the intermediatories who raised the issue but bring business for them. This reflects the poor culture of a company of repute and deserves to be called out. You were absolutely right in negotiating with the company for revocation of the detrimental clause. With such ill personnel at the helm, how can an insurer like ICICI Lombard expect their business to grow! 
I am neither a follower of your channel nor an insurance expert. Came across the video and felt anguished after watching it till the end.",1128,unknown,1,unknown,Servicing & Policy Admin,Policy Admin,Agent / Advisor,Misrepresentation / Incomplete Explanation,Betrayal,High,"ICICI Lombard accepted they were wrong to insert a clause that may impact unsuspecting insured, but used false justification of customer benefit while revoking it, and used the term 'unscrupulous' to demean customers and intermediaries.",2,2,Medium
https://www.youtube.com/watch?v=9JiB9hjH_ws&lc=UgzjFn7jrGMxEDuz0KB4AaABAg.AP6exDQT2j1AP6gSIIdSD3,2025-12-01 05:30:00,"Thank you for your thoughtful and detailed comment, Mr Datta. 🙏🏻💛

You’re absolutely right✅ the introduction and wording of the “material change” clause raised a serious concern for good-faith policy-holders.
For the record, I first raised this clause verbally on 10 March, and then in writing on 18 March.💫

While ICICI Lombard has clarified that your premium or coverage will not be altered at renewal simply because you develop a new illness after policy issuance.

That said, the clause itself still creates ambiguity and you’re absolutely justified in questioning the use of the term “unscrupulous” and the broader grievance-handling culture.

Thanks again for sharing your perspective. It adds crucial value to this discussion.🫡",734,unknown,0,health,Servicing & Policy Admin,Policy Clause Ambiguity,Unknown,Misrepresentation / Incomplete Explanation,Confusion,Medium,"Customer raised concern about the 'material change' clause in ICICI Lombard policy, which was verbally raised on March 10 and in writing on March 18. ICICI Lombard clarified premiums/coverage won't change due to new illness post-issuance, but the clause still creates ambiguity and grievance-handling concerns.",2,2,Medium
https://www.youtube.com/watch?v=9JiB9hjH_ws&lc=UgygW8MujoT0T334q7R4AaABAg,2025-12-01 05:30:00,This was just a damage control measure by ICICI Lombard by passing the burdern to someone else. This confusion arouse because of their material change clause that should not have been a part of the initial policy clause in the first place. This was also directly in contradict with the IRDAI guidelines.,303,unknown,1,health,Servicing & Policy Admin,Policy Clause Ambiguity,Unknown,Misrepresentation / Incomplete Explanation,Resignation,Medium,"ICICI Lombard's 'material change' clause caused confusion and was in contradiction with IRDAI guidelines, perceived as a damage control measure.",2,2,Medium
https://www.youtube.com/watch?v=vYHQowmiprM&lc=UgzpviVg0dcDpXgSpA54AaABAg,2024-06-01 05:30:00,"Dont take icici Lombard policy
Because its a No 1 cheating company

I had faced  lot of problems to process my claim

I explain detailed

I took policy from icici in 2018 

On that time i didnt have any pre existing deseases

On the same time i took term insurance policy also 

So they made all health tests to me

After 6 years in 2023 july 

I webt to hospital because i diagnosis with jaundies with high fever

On that i  went to hospital

After that i produced all my documents to reaimburse my claim

After 10 days one person from ICICI Lombard came to me and hospital collected all information about my hospitalaisation

After one month they rejected my claim with its not necessary treatment

I went to grevience with all supporting documents

After they rejected my caim with out giving any reson

I so many times called vut there was no response


Finally i went irda against icici through Bhima bhorosa 

They took my complaint and forwaded to icici Lombard

After they called me and asked some time with in 15 days

After 10 days they rejected my claim with two reasons

One is Misrepresentation of material facts

Second ine is alchocal based disease


I strongly condemn this and i asked icici lombard

If u didnt prove am i alcholic i will file personal differment suit aganist you i said

Finally they removed alchocal clause

And they said misrepresentation of material facts the third reason

I strongly condemn this after they said u come for reconsidertion with necessary justification


After that they asked 4 working days today is third day

O have to wait for onther one day


So all you know how icici lombard playes Moneky tricks with me


I wont give up 

I fight for justice untill i get that



Finally i strongly said dont take icici Lombard",1771,unknown,0,health,Claims Experience,Claims Processing,Claims / TPA,Misrepresentation / Incomplete Explanation,Anger,High,"Event: Purchased health policy in 2018. Process: Filed claim in July 2023 for jaundice with high fever after 6 years, submitted documents, claim was initially rejected, escalated to grievance, then IRDA via Bhima Bharosa, and finally rejected again with reasons of misrepresentation and alcohol-based disease. Outcome: Claim was rejected twice, with the company initially removing the alcohol clause but maintaining misrepresentation as the reason, leaving the customer to seek reconsideration.",3,2,Medium
https://www.youtube.com/watch?v=86_1t1Zc4Dc&lc=Ugyrg_W16s75fR_8Z1B4AaABAg,2023-06-01 05:30:00,"सर, मेरे बाइक को सर्विस सेंटर में देनें के लगभग एक सप्ताह बाद तो सर्वेयर सर्वे किया है। अब इंश्योरेंस कंपनी वाला कहता है चवालीस हजार का ईस्टमेट बना है आधा बिल आपको पेमेंट करना है। और मेडिकल के डॉक्युमेंट्स भी मांग रहा है जबकि मेने मेडिकल तो एआईआईएमएस में करवाया है परंतु क्लेम न तो थर्ड पार्टी का कर रहे है और न ही हम दो लोगों की इंजरी का । सिर्फ बाइक रिपेयर करवानी है । मेरे comprehensive insurance hai bike का, बाइक का मॉडल 2013 है और पॉलिसी में गाड़ी की कॉस्ट लगभग 38,000 है।मुझे क्या करना चाहिए । आईसीआईसीआई Lombard कंपनी का इंश्योरेंस है। कृपया गाइड करे , क्यों आधे पैसे मांग रहा है?",588,unknown,0,vehicle,Claims Experience,Claims Processing,Claims / TPA,Process / Documentation Friction,Confusion,Medium,"Event: Bike accident. Process: Submitted bike for service, surveyor took a week to survey, insurance company stated a Rs. 42,000 estimate and asked the customer to pay half the bill, also requested medical documents despite medical treatment being done at AIIMS. Outcome: Customer is being asked to pay half the repair bill and is unable to claim for injuries, despite having comprehensive insurance.",3,2,Medium
https://www.youtube.com/watch?v=OS2ESbBGalI&lc=Ugw1Qfs8rnDa_YvsvQh4AaABAg,2025-06-01 05:30:00,"Maine policy bazar k through apne father k liye health policy Li thi.. 
Do sal waiting k bad maine policy port kara liya icici lombard may. 

Issue: At the time of Claim, they rejected it saying my father had hypertension PED and it was not disclosed. 
I informed them that there no such history of it and it was hospitals mistake where they have enabled Hypertension in prescription. 
We then shared updated prescription copy along with apology letter from hospital still they rejected it and cancelled the policy too. 
Now what can I do.. 
I have invested 4 yrs of hard earned  money buying policy on EMIs and due to hospital mistake my policy is cancelled. Can I get some help.",680,unknown,0,health,Claims Experience,Claims Rejection,Unknown,Misrepresentation / Incomplete Explanation,Resignation,High,"Customer purchased a health policy for their father, ported it to ICICI Lombard after two years. At the time of claim, ICICI Lombard rejected it stating hypertension was not disclosed, which the customer claims was a hospital mistake. Despite providing an updated prescription and an apology letter from the hospital, the policy was rejected and cancelled.",2,1,Medium
https://www.youtube.com/watch?v=1u5CgAdh0bE&lc=UgzI-ZsGIChps0gWo7B4AaABAg,2026-03-01 05:30:00,ICICI Lombard is a total scam. Our accidental car was going under Total Loss and they sent their surveyor to bring down all the repair costs mentioned by Showroom Workshop to below 75% of IDV and forced us to get our car repaired. We went to the Insurance Ombudsman and there we realised that these insurance companies have very deep pockets and they keep the ombudsman well fed to get the desired verdict.,406,unknown,0,car,Claims Experience,Claim Settlement Issue,Claims / TPA,Process / Documentation Friction,Betrayal,High,Customer's accidental car was declared Total Loss by ICICI Lombard. The surveyor allegedly forced them to accept repair costs below 75% of IDV. The customer also believes the Insurance Ombudsman is influenced by insurance companies.,2,2,Medium
https://www.youtube.com/watch?v=1u5CgAdh0bE&lc=UgyZCssetdxkaJ1XAHZ4AaABAg,2026-03-01 05:30:00,"if we leave mahindra aside and the gov too here, i thought icici lombard was a great insurance company. A lot, I think atleast 70% vehicles that people buy from showrooms get icici lombard insurance as the showroom does the insurance on the onroad price. This is a big scam that icici is doing. Ofc the biggest blame goes to the goverment for not fixing that road which is deadly but if this happens to a middle class man who cant afford to do anything, icici doing this is not acceptable. Mahindra car is good service is not, this car should be written total loss and new car should be given which would be good and venom bro would be happy... instead they do shit like this",675,unknown,0,car,Claims Experience,Claim Settlement Issue,Agent / Advisor,Misrepresentation / Incomplete Explanation,Anger,High,"Customer believes ICICI Lombard is involved in a 'big scam' by insuring a high percentage of vehicles sold through showrooms, leading to unfair claim settlements. The comment criticizes ICICI Lombard's actions, especially for middle-class individuals, and suggests the car should be declared a total loss.",2,2,Medium
